,anio,region,prov,mes,f_BIODIESEL
1063,2012,3,14,10,0
1064,2012,7,19,10,0
1065,2012,3,9,10,1
1066,2012,3,9,10,1
1067,2012,7,6,10,0
1068,2012,1,4,10,0
1069,2012,7,18,10,0
1070,2012,1,4,10,0
1071,2012,0,0,10,0
1072,2012,0,0,10,0
1073,2012,3,9,10,0
1074,2012,4,0,10,1
1075,2012,4,0,10,1
1076,2012,1,4,10,0
1077,2012,4,0,10,1
1078,2012,4,0,10,1
1079,2012,6,10,10,0
1080,2012,7,19,10,0
1081,2012,3,14,10,0
1082,2012,8,3,10,0
1083,2012,8,3,10,0
1084,2012,1,4,10,0
1085,2012,7,18,10,0
1086,2012,2,12,10,0
1087,2012,7,6,10,0
1088,2012,3,14,10,0
1089,2012,2,12,10,0
1090,2012,3,14,10,1
1091,2012,3,14,10,1
1092,2012,5,17,10,0
1093,2012,3,14,10,0
1094,2012,3,14,10,0
1095,2012,4,0,10,0
1096,2012,3,9,10,0
1097,2012,4,0,10,0
1098,2012,5,0,10,1
1099,2012,1,4,10,0
1100,2012,7,13,10,0
1101,2012,5,17,10,1
1102,2012,7,13,10,0
1103,2012,3,14,10,0
1104,2012,5,0,11,1
1105,2012,5,0,11,1
1106,2012,8,3,11,0
1107,2012,7,8,11,0
1108,2012,3,9,11,0
1109,2012,7,19,11,0
1110,2012,1,4,11,0
1111,2012,3,9,11,0
1112,2012,1,4,11,0
1113,2012,1,4,11,0
1114,2012,2,12,11,0
1115,2012,2,12,11,0
1116,2012,3,9,11,0
1117,2012,3,14,11,0
1118,2012,8,3,11,0
1119,2012,4,0,11,1
1120,2012,4,0,11,1
1121,2012,7,19,11,0
1122,2012,3,9,11,0
1123,2012,1,4,11,0
1124,2012,3,14,11,0
1125,2012,3,14,11,0
1126,2012,3,14,11,0
1127,2012,7,19,11,0
1128,2012,3,9,11,1
1129,2012,3,9,11,1
1130,2012,7,6,11,0
1131,2012,1,4,11,0
1132,2012,7,18,11,0
1133,2012,1,4,11,0
1134,2012,0,0,11,0
1135,2012,0,0,11,0
1136,2012,3,9,11,0
1137,2012,4,0,11,1
1138,2012,4,0,11,1
1139,2012,1,4,11,0
1140,2012,4,0,11,1
1141,2012,4,0,11,1
1142,2012,6,10,11,0
1143,2012,7,19,11,0
1144,2012,3,14,11,0
1145,2012,8,3,11,0
1146,2012,8,3,11,0
1147,2012,1,4,11,0
1148,2012,7,18,11,0
1149,2012,2,12,11,0
1150,2012,7,6,11,0
1151,2012,3,14,11,0
1152,2012,2,12,11,0
1153,2012,3,14,11,1
1154,2012,3,14,11,1
1155,2012,5,17,11,0
1156,2012,3,14,11,0
1157,2012,3,14,11,0
1158,2012,4,0,11,0
1159,2012,3,9,11,0
1160,2012,4,0,11,0
1161,2012,5,0,11,1
1162,2012,1,4,11,0
1163,2012,7,13,11,0
1164,2012,5,17,11,1
1165,2012,7,13,11,0
1166,2012,3,14,11,0
1167,2012,5,0,12,1
1168,2012,5,0,12,1
1169,2012,8,3,12,0
1170,2012,7,8,12,0
1171,2012,3,9,12,0
1172,2012,7,19,12,0
1173,2012,1,4,12,0
1174,2012,3,9,12,0
1175,2012,1,4,12,0
1176,2012,1,4,12,0
1177,2012,2,12,12,0
1178,2012,2,12,12,0
1179,2012,3,9,12,0
1180,2012,3,14,12,0
1181,2012,8,3,12,0
1182,2012,4,0,12,1
1183,2012,4,0,12,1
1184,2012,7,19,12,0
1185,2012,3,9,12,0
1186,2012,1,4,12,0
1187,2012,3,14,12,0
1188,2012,3,14,12,0
1189,2012,3,14,12,0
1190,2012,7,19,12,0
1191,2012,3,9,12,1
1192,2012,3,9,12,1
1193,2012,7,6,12,0
1194,2012,1,4,12,0
1195,2012,7,18,12,0
1196,2012,1,4,12,0
1197,2012,0,0,12,0
1198,2012,0,0,12,0
1199,2012,3,9,12,0
1200,2012,4,0,12,1
1201,2012,4,0,12,1
1202,2012,1,4,12,0
1203,2012,4,0,12,1
1204,2012,4,0,12,1
1205,2012,6,10,12,0
1206,2012,7,19,12,0
1207,2012,3,14,12,0
1208,2012,8,3,12,0
1209,2012,8,3,12,0
1210,2012,1,4,12,0
1211,2012,7,18,12,0
1212,2012,2,12,12,0
1213,2012,7,6,12,0
1214,2012,3,14,12,0
1215,2012,2,12,12,0
1216,2012,3,14,12,1
1217,2012,3,14,12,1
1218,2012,5,17,12,0
1219,2012,3,14,12,0
1220,2012,3,14,12,0
1221,2012,4,0,12,0
1222,2012,3,9,12,0
1223,2012,4,0,12,0
1224,2012,5,0,12,1
1225,2012,1,4,12,0
1226,2012,7,13,12,0
1227,2012,5,17,12,1
1228,2012,7,13,12,0
1229,2012,3,14,12,0
1230,2013,5,0,1,1
1231,2013,5,0,1,1
1232,2013,8,3,1,0
1233,2013,7,8,1,0
1234,2013,3,9,1,0
1235,2013,7,19,1,0
1236,2013,1,4,1,0
1237,2013,3,9,1,0
1238,2013,1,4,1,0
1239,2013,1,4,1,0
1240,2013,2,12,1,0
1241,2013,2,12,1,0
1242,2013,3,9,1,0
1243,2013,3,14,1,0
1244,2013,8,3,1,0
1245,2013,4,0,1,1
1246,2013,4,0,1,1
1247,2013,7,19,1,0
1248,2013,3,9,1,0
1249,2013,1,4,1,0
1250,2013,3,14,1,0
1251,2013,3,14,1,0
1252,2013,3,14,1,0
1253,2013,7,19,1,0
1254,2013,3,9,1,1
1255,2013,3,9,1,1
1256,2013,7,6,1,0
1257,2013,1,4,1,0
1258,2013,7,18,1,0
1259,2013,1,4,1,0
1260,2013,0,0,1,0
1261,2013,0,0,1,0
1262,2013,3,9,1,0
1263,2013,4,0,1,1
1264,2013,4,0,1,1
1265,2013,1,4,1,0
1266,2013,4,0,1,1
1267,2013,4,0,1,1
1268,2013,6,10,1,0
1269,2013,7,19,1,0
1270,2013,3,14,1,0
1271,2013,8,3,1,0
1272,2013,8,3,1,0
1273,2013,1,4,1,0
1274,2013,7,18,1,0
1275,2013,2,12,1,0
1276,2013,7,6,1,0
1277,2013,3,14,1,0
1278,2013,2,12,1,0
1279,2013,3,14,1,1
1280,2013,3,14,1,1
1281,2013,3,14,1,1
1282,2013,5,17,1,0
1283,2013,3,14,1,0
1284,2013,3,14,1,0
1285,2013,4,0,1,0
1286,2013,3,9,1,0
1287,2013,4,0,1,0
1288,2013,5,0,1,1
1289,2013,1,4,1,0
1290,2013,7,13,1,0
1291,2013,5,17,1,1
1292,2013,7,13,1,0
1293,2013,3,14,1,0
1294,2013,5,0,2,1
1295,2013,5,0,2,1
1296,2013,8,3,2,0
1297,2013,7,8,2,0
1298,2013,3,9,2,0
1299,2013,7,19,2,0
1300,2013,1,4,2,0
1301,2013,3,9,2,0
1302,2013,1,4,2,0
1303,2013,1,4,2,0
1304,2013,2,12,2,0
1305,2013,2,12,2,0
1306,2013,3,9,2,0
1307,2013,3,14,2,0
1308,2013,8,3,2,0
1309,2013,4,0,2,1
1310,2013,4,0,2,1
1311,2013,7,19,2,0
1312,2013,3,9,2,0
1313,2013,1,4,2,0
1314,2013,3,14,2,0
1315,2013,3,14,2,0
1316,2013,3,14,2,0
1317,2013,7,19,2,0
1318,2013,3,9,2,1
1319,2013,3,9,2,1
1320,2013,7,6,2,0
1321,2013,1,4,2,0
1322,2013,7,18,2,0
1323,2013,1,4,2,0
1324,2013,0,0,2,0
1325,2013,0,0,2,0
1326,2013,3,9,2,0
1327,2013,4,0,2,1
1328,2013,4,0,2,1
1329,2013,1,4,2,0
1330,2013,4,0,2,1
1331,2013,4,0,2,1
1332,2013,6,10,2,0
1333,2013,7,19,2,0
1334,2013,3,14,2,0
1335,2013,8,3,2,0
1336,2013,8,3,2,0
1337,2013,1,4,2,0
1338,2013,7,18,2,0
1339,2013,2,12,2,0
1340,2013,7,6,2,0
1341,2013,3,14,2,0
1342,2013,2,12,2,0
1343,2013,3,14,2,1
1344,2013,3,14,2,1
1345,2013,3,14,2,1
1346,2013,5,17,2,0
1347,2013,3,14,2,0
1348,2013,3,14,2,0
1349,2013,4,0,2,0
1350,2013,3,9,2,0
1351,2013,4,0,2,0
1352,2013,5,0,2,1
1353,2013,1,4,2,0
1354,2013,7,13,2,0
1355,2013,5,17,2,1
1356,2013,7,13,2,0
1357,2013,3,14,2,0
1358,2013,5,0,3,1
1359,2013,5,0,3,1
1360,2013,8,3,3,0
1361,2013,7,8,3,0
1362,2013,3,9,3,0
1363,2013,7,19,3,0
1364,2013,1,4,3,0
1365,2013,3,9,3,0
1366,2013,1,4,3,0
1367,2013,1,4,3,0
1368,2013,2,12,3,0
1369,2013,3,14,3,0
1370,2013,2,12,3,0
1371,2013,3,9,3,0
1372,2013,3,14,3,0
1373,2013,8,3,3,0
1374,2013,4,0,3,1
1375,2013,4,0,3,1
1376,2013,7,19,3,0
1377,2013,3,9,3,0
1378,2013,1,4,3,0
1379,2013,3,14,3,0
1380,2013,3,14,3,0
1381,2013,3,14,3,0
1382,2013,7,19,3,0
1383,2013,3,9,3,1
1384,2013,3,9,3,1
1385,2013,7,6,3,0
1386,2013,1,4,3,0
1387,2013,7,18,3,0
1388,2013,1,4,3,0
1389,2013,0,0,3,0
1390,2013,0,0,3,0
1391,2013,3,9,3,0
1392,2013,4,0,3,1
1393,2013,4,0,3,1
1394,2013,1,4,3,0
1395,2013,4,0,3,1
1396,2013,4,0,3,1
1397,2013,6,10,3,0
1398,2013,7,19,3,0
1399,2013,3,14,3,0
1400,2013,8,3,3,0
1401,2013,8,3,3,0
1402,2013,1,4,3,0
1403,2013,7,18,3,0
1404,2013,2,12,3,0
1405,2013,7,6,3,0
1406,2013,3,14,3,0
1407,2013,2,12,3,0
1408,2013,3,14,3,1
1409,2013,3,14,3,1
1410,2013,3,14,3,1
1411,2013,5,17,3,0
1412,2013,3,14,3,0
1413,2013,3,14,3,0
1414,2013,4,0,3,0
1415,2013,3,9,3,0
1416,2013,4,0,3,0
1417,2013,5,0,3,1
1418,2013,1,4,3,0
1419,2013,7,13,3,0
1420,2013,5,17,3,1
1421,2013,7,13,3,0
1422,2013,3,14,3,0
1423,2013,5,0,4,1
1424,2013,5,0,4,1
1425,2013,8,3,4,0
1426,2013,7,8,4,0
1427,2013,3,9,4,0
1428,2013,7,19,4,0
1429,2013,1,4,4,0
1430,2013,3,9,4,0
1431,2013,1,4,4,0
1432,2013,1,4,4,0
1433,2013,2,12,4,0
1434,2013,3,14,4,0
1435,2013,2,12,4,0
1436,2013,3,9,4,0
1437,2013,3,14,4,0
1438,2013,8,3,4,0
1439,2013,4,0,4,1
1440,2013,4,0,4,1
1441,2013,7,19,4,0
1442,2013,3,9,4,0
1443,2013,1,4,4,0
1444,2013,3,14,4,0
1445,2013,3,14,4,0
1446,2013,3,14,4,0
1447,2013,7,19,4,0
1448,2013,3,9,4,1
1449,2013,3,9,4,1
1450,2013,7,6,4,0
1451,2013,1,4,4,0
1452,2013,7,18,4,0
1453,2013,1,4,4,0
1454,2013,0,0,4,0
1455,2013,0,0,4,0
1456,2013,3,9,4,0
1457,2013,4,0,4,1
1458,2013,4,0,4,1
1459,2013,1,4,4,0
1460,2013,4,0,4,1
1461,2013,4,0,4,1
1462,2013,6,10,4,0
1463,2013,7,19,4,0
1464,2013,3,14,4,0
1465,2013,8,3,4,0
1466,2013,8,3,4,0
1467,2013,1,4,4,0
1468,2013,7,18,4,0
1469,2013,2,12,4,0
1470,2013,7,6,4,0
1471,2013,3,14,4,0
1472,2013,2,12,4,0
1473,2013,3,14,4,1
1474,2013,3,14,4,1
1475,2013,3,14,4,1
1476,2013,5,17,4,0
1477,2013,3,14,4,0
1478,2013,3,14,4,0
1479,2013,4,0,4,0
1480,2013,3,9,4,0
1481,2013,4,0,4,0
1482,2013,5,0,4,1
1483,2013,1,4,4,0
1484,2013,7,13,4,0
1485,2013,5,17,4,1
1486,2013,7,13,4,0
1487,2013,3,14,4,0
1488,2013,5,0,5,1
1489,2013,5,0,5,1
1490,2013,8,3,5,0
1491,2013,7,8,5,0
1492,2013,3,9,5,0
1493,2013,7,19,5,0
1494,2013,1,4,5,0
1495,2013,3,9,5,0
1496,2013,1,4,5,0
1497,2013,1,4,5,0
1498,2013,2,12,5,0
1499,2013,3,14,5,0
1500,2013,2,12,5,0
1501,2013,3,9,5,0
1502,2013,3,14,5,0
1503,2013,8,3,5,0
1504,2013,4,0,5,1
1505,2013,4,0,5,1
1506,2013,7,19,5,0
1507,2013,3,9,5,0
1508,2013,1,4,5,0
1509,2013,3,14,5,0
1510,2013,3,14,5,0
1511,2013,3,14,5,0
1512,2013,7,19,5,0
1513,2013,3,9,5,1
1514,2013,3,9,5,1
1515,2013,3,9,5,0
1516,2013,7,6,5,0
1517,2013,1,4,5,0
1518,2013,7,18,5,0
1519,2013,1,4,5,0
1520,2013,0,0,5,0
1521,2013,0,0,5,0
1522,2013,3,9,5,0
1523,2013,4,0,5,1
1524,2013,4,0,5,1
1525,2013,1,4,5,0
1526,2013,4,0,5,1
1527,2013,4,0,5,1
1528,2013,6,10,5,0
1529,2013,7,19,5,0
1530,2013,3,14,5,0
1531,2013,8,3,5,0
1532,2013,8,3,5,0
1533,2013,1,4,5,0
1534,2013,7,18,5,0
1535,2013,2,12,5,0
1536,2013,7,6,5,0
1537,2013,3,14,5,0
1538,2013,2,12,5,0
1539,2013,3,14,5,1
1540,2013,3,14,5,1
1541,2013,3,14,5,1
1542,2013,5,17,5,0
1543,2013,3,14,5,0
1544,2013,3,14,5,0
1545,2013,4,0,5,0
1546,2013,3,9,5,0
1547,2013,4,0,5,0
1548,2013,5,0,5,1
1549,2013,1,4,5,0
1550,2013,7,13,5,0
1551,2013,5,17,5,1
1552,2013,7,13,5,0
1553,2013,3,14,5,0
1554,2013,5,0,6,1
1555,2013,5,0,6,1
1556,2013,8,3,6,0
1557,2013,7,8,6,0
1558,2013,3,9,6,0
1559,2013,7,19,6,0
1560,2013,1,4,6,0
1561,2013,3,9,6,0
1562,2013,1,4,6,0
1563,2013,1,4,6,0
1564,2013,2,12,6,0
1565,2013,3,14,6,0
1566,2013,2,12,6,0
1567,2013,3,9,6,0
1568,2013,3,14,6,0
1569,2013,8,3,6,0
1570,2013,4,0,6,1
1571,2013,4,0,6,1
1572,2013,7,19,6,0
1573,2013,3,9,6,0
1574,2013,1,4,6,0
1575,2013,3,14,6,0
1576,2013,3,14,6,0
1577,2013,3,14,6,0
1578,2013,7,19,6,0
1579,2013,3,9,6,1
1580,2013,3,9,6,1
1581,2013,3,9,6,0
1582,2013,7,6,6,0
1583,2013,1,4,6,0
1584,2013,7,18,6,0
1585,2013,1,4,6,0
1586,2013,0,0,6,0
1587,2013,0,0,6,0
1588,2013,3,9,6,0
1589,2013,4,0,6,1
1590,2013,4,0,6,1
1591,2013,1,4,6,0
1592,2013,4,0,6,1
1593,2013,4,0,6,1
1594,2013,6,10,6,0
1595,2013,7,19,6,0
1596,2013,3,14,6,0
1597,2013,8,3,6,0
1598,2013,8,3,6,0
1599,2013,1,4,6,0
1600,2013,7,18,6,0
1601,2013,2,12,6,0
1602,2013,7,6,6,0
1603,2013,3,14,6,0
1604,2013,2,12,6,0
1605,2013,3,14,6,1
1606,2013,3,14,6,1
1607,2013,3,14,6,1
1608,2013,5,17,6,0
1609,2013,3,14,6,0
1610,2013,3,14,6,0
1611,2013,4,0,6,0
1612,2013,3,9,6,0
1613,2013,4,0,6,0
1614,2013,5,0,6,1
1615,2013,1,4,6,0
1616,2013,7,13,6,0
1617,2013,5,17,6,1
1618,2013,7,13,6,0
1619,2013,3,14,6,0
1620,2013,5,0,7,1
1621,2013,5,0,7,1
1622,2013,8,3,7,0
1623,2013,7,8,7,0
1624,2013,3,9,7,0
1625,2013,7,19,7,0
1626,2013,1,4,7,0
1627,2013,3,9,7,0
1628,2013,1,4,7,0
1629,2013,1,4,7,0
1630,2013,2,12,7,0
1631,2013,3,14,7,0
1632,2013,2,12,7,0
1633,2013,3,9,7,0
1634,2013,3,14,7,0
1635,2013,8,3,7,0
1636,2013,4,0,7,1
1637,2013,4,0,7,1
1638,2013,7,19,7,0
1639,2013,3,9,7,0
1640,2013,1,4,7,0
1641,2013,3,14,7,0
1642,2013,3,14,7,0
1643,2013,3,14,7,0
1644,2013,7,19,7,0
1645,2013,3,9,7,1
1646,2013,3,9,7,1
1647,2013,3,9,7,0
1648,2013,7,6,7,0
1649,2013,1,4,7,0
1650,2013,8,3,7,0
1651,2013,7,18,7,0
1652,2013,1,4,7,0
1653,2013,0,0,7,0
1654,2013,0,0,7,0
1655,2013,3,9,7,0
1656,2013,4,0,7,1
1657,2013,4,0,7,1
1658,2013,1,4,7,0
1659,2013,4,0,7,1
1660,2013,4,0,7,1
1661,2013,6,10,7,0
1662,2013,7,19,7,0
1663,2013,3,14,7,0
1664,2013,8,3,7,0
1665,2013,8,3,7,0
1666,2013,1,4,7,0
1667,2013,7,18,7,0
1668,2013,2,12,7,0
1669,2013,7,6,7,0
1670,2013,3,14,7,0
1671,2013,2,12,7,0
1672,2013,3,14,7,1
1673,2013,3,14,7,1
1674,2013,3,14,7,1
1675,2013,5,17,7,0
1676,2013,3,14,7,0
1677,2013,3,14,7,0
1678,2013,4,0,7,0
1679,2013,3,9,7,0
1680,2013,4,0,7,0
1681,2013,5,0,7,1
1682,2013,1,4,7,0
1683,2013,7,13,7,0
1684,2013,5,17,7,1
1685,2013,8,3,7,0
1686,2013,7,13,7,0
1687,2013,3,14,7,0
1688,2013,5,0,8,1
1689,2013,5,0,8,1
1690,2013,8,3,8,0
1691,2013,7,8,8,0
1692,2013,3,9,8,0
1693,2013,7,19,8,0
1694,2013,1,4,8,0
1695,2013,3,9,8,0
1696,2013,1,4,8,0
1697,2013,1,4,8,0
1698,2013,2,12,8,0
1699,2013,3,14,8,0
1700,2013,2,12,8,0
1701,2013,3,9,8,0
1702,2013,3,14,8,0
1703,2013,8,3,8,0
1704,2013,4,0,8,1
1705,2013,4,0,8,1
1706,2013,7,19,8,0
1707,2013,3,9,8,0
1708,2013,1,4,8,0
1709,2013,3,14,8,0
1710,2013,3,14,8,0
1711,2013,3,14,8,0
1712,2013,7,19,8,0
1713,2013,3,9,8,1
1714,2013,3,9,8,1
1715,2013,3,9,8,0
1716,2013,7,6,8,0
1717,2013,1,4,8,0
1718,2013,8,3,8,0
1719,2013,7,18,8,0
1720,2013,1,4,8,0
1721,2013,0,0,8,0
1722,2013,0,0,8,0
1723,2013,3,9,8,0
1724,2013,4,0,8,1
1725,2013,4,0,8,1
1726,2013,1,4,8,0
1727,2013,4,0,8,1
1728,2013,4,0,8,1
1729,2013,6,10,8,0
1730,2013,7,19,8,0
1731,2013,3,14,8,0
1732,2013,8,3,8,0
1733,2013,8,3,8,0
1734,2013,1,4,8,0
1735,2013,7,18,8,0
1736,2013,2,12,8,0
1737,2013,7,6,8,0
1738,2013,3,14,8,0
1739,2013,2,12,8,0
1740,2013,3,14,8,1
1741,2013,3,14,8,1
1742,2013,3,14,8,1
1743,2013,5,17,8,0
1744,2013,3,14,8,0
1745,2013,3,14,8,0
1746,2013,4,0,8,0
1747,2013,3,9,8,0
1748,2013,4,0,8,0
1749,2013,5,0,8,1
1750,2013,1,4,8,0
1751,2013,7,13,8,0
1752,2013,5,17,8,1
1753,2013,8,3,8,0
1754,2013,7,13,8,0
1755,2013,3,14,8,0
1756,2013,5,0,9,1
1757,2013,5,0,9,1
1758,2013,8,3,9,0
1759,2013,7,8,9,0
1760,2013,3,9,9,0
1761,2013,7,19,9,0
1762,2013,1,4,9,0
1763,2013,3,9,9,0
1764,2013,1,4,9,0
1765,2013,1,4,9,0
1766,2013,2,12,9,0
1767,2013,3,14,9,0
1768,2013,2,12,9,0
1769,2013,3,9,9,0
1770,2013,3,14,9,0
1771,2013,8,3,9,0
1772,2013,4,0,9,1
1773,2013,4,0,9,1
1774,2013,7,19,9,0
1775,2013,3,9,9,0
1776,2013,1,4,9,0
1777,2013,3,14,9,0
1778,2013,3,14,9,0
1779,2013,3,14,9,0
1780,2013,7,19,9,0
1781,2013,3,9,9,1
1782,2013,3,9,9,1
1783,2013,3,9,9,0
1784,2013,7,6,9,0
1785,2013,1,4,9,0
1786,2013,8,3,9,0
1787,2013,7,18,9,0
1788,2013,1,4,9,0
1789,2013,0,0,9,0
1790,2013,0,0,9,0
1791,2013,3,9,9,0
1792,2013,4,0,9,1
1793,2013,4,0,9,1
1794,2013,1,4,9,0
1795,2013,4,0,9,1
1796,2013,4,0,9,1
1797,2013,6,10,9,0
1798,2013,7,19,9,0
1799,2013,3,14,9,0
1800,2013,8,3,9,0
1801,2013,8,3,9,0
1802,2013,1,4,9,0
1803,2013,7,18,9,0
1804,2013,2,12,9,0
1805,2013,7,6,9,0
1806,2013,3,14,9,0
1807,2013,2,12,9,0
1808,2013,3,14,9,1
1809,2013,3,14,9,1
1810,2013,3,14,9,1
1811,2013,5,17,9,0
1812,2013,3,14,9,0
1813,2013,3,14,9,0
1814,2013,4,0,9,0
1815,2013,3,9,9,0
1816,2013,4,0,9,0
1817,2013,5,0,9,1
1818,2013,1,4,9,0
1819,2013,7,13,9,0
1820,2013,5,17,9,1
1821,2013,8,3,9,0
1822,2013,7,13,9,0
1823,2013,3,14,9,0
1824,2013,5,0,10,1
1825,2013,5,0,10,1
1826,2013,8,3,10,0
1827,2013,7,8,10,0
1828,2013,3,9,10,0
1829,2013,7,19,10,0
1830,2013,1,4,10,0
1831,2013,3,9,10,0
1832,2013,1,4,10,0
1833,2013,1,4,10,0
1834,2013,2,12,10,0
1835,2013,3,14,10,0
1836,2013,2,12,10,0
1837,2013,3,9,10,0
1838,2013,3,14,10,0
1839,2013,8,3,10,0
1840,2013,4,0,10,1
1841,2013,4,0,10,1
1842,2013,7,19,10,0
1843,2013,3,9,10,0
1844,2013,1,4,10,0
1845,2013,3,14,10,0
1846,2013,3,14,10,0
1847,2013,3,14,10,0
1848,2013,7,19,10,0
1849,2013,3,9,10,1
1850,2013,3,9,10,1
1851,2013,3,9,10,0
1852,2013,7,6,10,0
1853,2013,1,4,10,0
1854,2013,8,3,10,0
1855,2013,7,18,10,0
1856,2013,1,4,10,0
1857,2013,0,0,10,0
1858,2013,0,0,10,0
1859,2013,3,9,10,0
1860,2013,4,0,10,1
1861,2013,4,0,10,1
1862,2013,1,4,10,0
1863,2013,4,0,10,1
1864,2013,4,0,10,1
1865,2013,6,10,10,0
1866,2013,7,19,10,0
1867,2013,3,14,10,0
1868,2013,8,3,10,0
1869,2013,8,3,10,0
1870,2013,1,4,10,0
1871,2013,7,18,10,0
1872,2013,2,12,10,0
1873,2013,7,6,10,0
1874,2013,3,14,10,0
1875,2013,2,12,10,0
1876,2013,3,14,10,1
1877,2013,3,14,10,1
1878,2013,3,14,10,1
1879,2013,5,17,10,0
1880,2013,3,14,10,0
1881,2013,3,14,10,0
1882,2013,4,0,10,0
1883,2013,3,9,10,0
1884,2013,4,0,10,0
1885,2013,5,0,10,1
1886,2013,1,4,10,0
1887,2013,7,13,10,0
1888,2013,5,17,10,1
1889,2013,8,3,10,0
1890,2013,7,13,10,0
1891,2013,3,14,10,0
1892,2013,5,0,11,1
1893,2013,5,0,11,1
1894,2013,8,3,11,0
1895,2013,7,8,11,0
1896,2013,3,9,11,0
1897,2013,7,19,11,0
1898,2013,1,4,11,0
1899,2013,3,9,11,0
1900,2013,1,4,11,0
1901,2013,1,4,11,0
1902,2013,2,12,11,0
1903,2013,3,14,11,0
1904,2013,2,12,11,0
1905,2013,3,9,11,0
1906,2013,3,14,11,0
1907,2013,8,3,11,0
1908,2013,4,0,11,1
1909,2013,4,0,11,1
1910,2013,7,19,11,0
1911,2013,3,9,11,0
1912,2013,1,4,11,0
1913,2013,3,14,11,0
1914,2013,3,14,11,0
1915,2013,3,14,11,0
1916,2013,7,19,11,0
1917,2013,3,9,11,1
1918,2013,3,9,11,1
1919,2013,3,9,11,0
1920,2013,7,6,11,0
1921,2013,1,4,11,0
1922,2013,8,3,11,0
1923,2013,7,18,11,0
1924,2013,1,4,11,0
1925,2013,0,0,11,0
1926,2013,0,0,11,0
1927,2013,3,9,11,0
1928,2013,4,0,11,1
1929,2013,4,0,11,1
1930,2013,1,4,11,0
1931,2013,4,0,11,1
1932,2013,4,0,11,1
1933,2013,6,10,11,0
1934,2013,7,19,11,0
1935,2013,3,14,11,0
1936,2013,8,3,11,0
1937,2013,8,3,11,0
1938,2013,1,4,11,0
1939,2013,7,18,11,0
1940,2013,2,12,11,0
1941,2013,7,6,11,0
1942,2013,3,14,11,0
1943,2013,2,12,11,0
1944,2013,3,14,11,1
1945,2013,3,14,11,1
1946,2013,3,14,11,1
1947,2013,5,17,11,0
1948,2013,3,14,11,0
1949,2013,3,14,11,0
1950,2013,4,0,11,0
1951,2013,3,9,11,0
1952,2013,4,0,11,0
1953,2013,5,0,11,1
1954,2013,1,4,11,0
1955,2013,7,13,11,0
1956,2013,5,17,11,1
1957,2013,8,3,11,0
1958,2013,7,13,11,0
1959,2013,3,14,11,0
1960,2013,5,0,12,1
1961,2013,5,0,12,1
1962,2013,8,3,12,0
1963,2013,7,8,12,0
1964,2013,3,9,12,0
1965,2013,7,19,12,0
1966,2013,1,4,12,0
1967,2013,3,9,12,0
1968,2013,1,4,12,0
1969,2013,1,4,12,0
1970,2013,2,12,12,0
1971,2013,3,14,12,0
1972,2013,2,12,12,0
1973,2013,3,9,12,0
1974,2013,3,14,12,0
1975,2013,8,3,12,0
1976,2013,4,0,12,1
1977,2013,4,0,12,1
1978,2013,7,19,12,0
1979,2013,3,9,12,0
1980,2013,1,4,12,0
1981,2013,3,14,12,0
1982,2013,3,14,12,0
1983,2013,3,14,12,0
1984,2013,7,19,12,0
1985,2013,3,9,12,1
1986,2013,3,9,12,1
1987,2013,3,9,12,0
1988,2013,7,6,12,0
1989,2013,1,4,12,0
1990,2013,8,3,12,0
1991,2013,7,18,12,0
1992,2013,1,4,12,0
1993,2013,0,0,12,0
1994,2013,0,0,12,0
1995,2013,3,9,12,0
1996,2013,4,0,12,1
1997,2013,4,0,12,1
1998,2013,1,4,12,0
1999,2013,4,0,12,1
2000,2013,4,0,12,1
2001,2013,6,10,12,0
2002,2013,7,19,12,0
2003,2013,3,14,12,0
2004,2013,8,3,12,0
2005,2013,8,3,12,0
2006,2013,1,4,12,0
2007,2013,7,18,12,0
2008,2013,2,12,12,0
2009,2013,7,6,12,0
2010,2013,3,14,12,0
2011,2013,2,12,12,0
2012,2013,3,14,12,1
2013,2013,3,14,12,1
2014,2013,3,14,12,1
2015,2013,5,17,12,0
2016,2013,3,14,12,0
2017,2013,3,14,12,0
2018,2013,4,0,12,0
2019,2013,3,9,12,0
2020,2013,4,0,12,0
2021,2013,5,0,12,1
2022,2013,1,4,12,0
2023,2013,7,13,12,0
2024,2013,5,17,12,1
2025,2013,8,3,12,0
2026,2013,7,13,12,0
2027,2013,3,14,12,0
2028,2014,5,0,1,1
2029,2014,5,0,1,1
2030,2014,8,3,1,0
2031,2014,7,8,1,0
2032,2014,3,9,1,0
2033,2014,7,19,1,0
2034,2014,1,4,1,0
2035,2014,3,9,1,0
2036,2014,1,4,1,0
2037,2014,1,4,1,0
2038,2014,2,12,1,0
2039,2014,3,14,1,0
2040,2014,2,12,1,0
2041,2014,3,9,1,0
2042,2014,3,14,1,0
2043,2014,8,3,1,0
2044,2014,4,0,1,1
2045,2014,4,0,1,1
2046,2014,7,19,1,0
2047,2014,3,9,1,0
2048,2014,1,4,1,0
2049,2014,3,14,1,0
2050,2014,3,14,1,0
2051,2014,3,14,1,0
2052,2014,7,19,1,0
2053,2014,3,9,1,1
2054,2014,3,9,1,1
2055,2014,3,9,1,0
2056,2014,7,6,1,0
2057,2014,1,4,1,0
2058,2014,8,3,1,0
2059,2014,7,18,1,0
2060,2014,1,4,1,0
